,0
4582,1.8431811
4583,1.8467941
4584,1.8341831
4585,1.8378867
4586,1.906168
4587,1.9568523
4588,1.8987409
4589,1.9493028
4590,1.8957891
4591,1.9473126
4592,1.8879025
4593,1.9397788
4594,1.8044848
4595,1.8508602
4596,1.8134779
4597,1.8549544
4598,1.8420291
4599,1.8086237
4600,1.8464638
4601,1.8911842
4602,1.9417619
4603,1.8854953
4604,1.9342026
4605,1.8800024
4606,1.9322295
4607,1.8782438
4608,1.9249661
4609,1.9178163
4610,1.9693769
4611,1.9091381
4612,1.9613202
4613,1.9066747
4614,1.959824
4615,1.8977691
4616,1.9518021
4617,1.9007391
4618,1.9533647
4619,1.8924998
4620,1.9454769
4621,1.8893183
4622,1.9438103
4623,1.8811088
4624,1.9358876
4625,1.9501209
4626,1.8860517
4627,1.9422542
4628,1.9399972
4629,1.9318588
4630,1.877583
4631,1.934235
4632,1.8694348
4633,1.925998
4634,1.9233013
4635,1.8573059
4636,1.9143817
4637,1.8250856
4638,1.8287385
4639,1.8843524
4640,1.9377171
4641,1.8763953
4642,1.9301748
4643,1.872977
4644,1.9280701
4645,1.8650209
4646,1.9204761
4647,1.8329268
4648,1.8373704
4649,1.828177
4650,1.8684895
4651,1.9227648
4652,1.8711169
4653,1.9157351
4654,1.8604183
4655,1.9126911
4656,1.8639147
4657,1.9048841
4658,1.8613406
4659,1.9174169
4660,1.8533535
4661,1.9093904
4662,1.8492777
4663,1.9060453
4664,1.8421985
4665,1.8981237
4666,1.8530746
4667,1.9015795
4668,1.856609
4669,1.8938352
4670,1.8454804
4671,1.8902886
4672,1.8490442
4673,1.8825393
4674,1.9920882
4675,1.7956152
4676,1.9997674
4677,1.8039544
4678,1.9880617
4679,1.790164
4680,1.9954886
4681,1.7987474
4682,1.770105
4683,2.0038948
4684,1.7645887
4685,1.9759874
4686,1.7664484
4687,2.0194564
4688,1.7614279
4689,1.9916172
4690,2.0057797
4691,1.8127794
4692,2.006876
4693,1.8216436
4694,2.0010557
4695,1.8075689
4696,2.000497
4697,1.8164923
4698,1.7594757
4699,1.9540849
4700,1.7545795
4701,1.933817
4702,1.7564368
4703,1.9637417
4704,1.7516072
4705,1.9418553
4706,1.98408
4707,1.7848892
4708,1.9908289
4709,1.7935293
4710,1.9799483
4711,1.781774
4712,1.9860744
4713,1.7882504
4714,1.7647189
4715,2.035266
4716,1.7582622
4717,2.007194
4718,1.765096
4719,2.0505257
4720,1.7550567
4721,2.0230892
4722,1.9962772
4723,1.802354
4724,1.9940896
4725,1.81128
4726,1.9914004
4727,1.797082
4728,1.9876205
4729,1.8060737
4730,1.7533953
4731,1.9794468
4732,1.7487226
4733,1.9515592
4734,1.7502644
4735,1.9952778
4736,1.7457981
4737,1.9675745
4738,2.001823
4739,1.8305206
4740,1.996678
4741,1.8392849
4742,1.9954301
4743,1.8253335
4744,1.9902508
4745,1.8341813
4746,1.7503726
4747,1.9133198
4748,1.7465687
4749,1.7473865
4750,1.9213768
4751,1.7437207
4752,1.9039936
4753,1.9916651
4754,1.8475884
4755,1.9857033
4756,1.8550153
4757,1.9850584
4758,1.8428926
4759,1.9788524
4760,1.8506641
4761,1.7390996
4762,1.7341192
4763,1.988993
4764,1.8202047
4765,1.9837083
4766,1.8290851
4767,1.981986
4768,1.8150611
4769,1.9761688
4770,1.8240876
4771,1.7444322
4772,1.9295046
4773,1.7407386
4774,1.9089514
4775,1.741446
4776,1.9393612
4777,1.7377948
4778,1.917142
4779,1.9783756
4780,1.8379292
4781,1.9720432
4782,1.8468553
4783,1.970157
4784,1.8333519
4785,1.9632969
4786,1.8436881
4787,1.7364748
4788,1.8957918
4789,1.7315569
4790,1.7339224
4791,1.8985308
4792,1.7289933
4793,1.8874643
4794,1.9745263
4795,1.7828044
4796,1.9792017
4797,1.7843747
4798,1.9665124
4799,1.7838061
4800,1.9710575
4801,1.7854333
4802,1.765556
4803,2.0644517
4804,1.7538673
4805,2.03745
4806,1.7715832
4807,2.0760202
4808,1.7546442
4809,2.050153
4810,1.9838661
4811,1.7918442
4812,1.9782847
4813,1.8008091
4814,1.9745756
4815,1.7874308
4816,1.9690912
4817,1.7956604
4818,1.7472463
4819,2.0102906
4820,1.7429228
4821,1.9825848
4822,1.7446626
4823,2.0233703
4824,1.7402259
4825,1.9966081
4826,1.9580557
4827,1.7845142
4828,1.9631827
4829,1.7866851
4830,1.949634
4831,1.7859361
4832,1.9552133
4833,1.788271
4834,1.7814169
4835,2.0869644
4836,1.7623256
4837,2.0618696
4838,1.7908515
4839,2.0969682
4840,1.7719162
4841,2.0726945
4842,1.9651917
4843,1.7885923
4844,1.959864
4845,1.7908764
4846,1.9557636
4847,1.7906083
4848,1.9505638
4849,1.7937117
4850,1.7455978
4851,2.0357275
4852,1.7380023
4853,2.0089898
4854,1.752758
4855,2.0476856
4856,1.7381994
4857,2.0215034
4858,2.3147612
4859,2.2760692
4860,2.3068538
4861,2.3383732
4862,1.9726529
4863,1.8099842
4864,1.9668238
4865,1.8192163
4866,1.9634317
4867,1.8049375
4868,1.9575686
4869,1.8149796
4870,1.738558
4871,1.95495
4872,1.7348508
4873,1.9268702
4874,1.7359548
4875,1.9694141
4876,1.7322483
4877,1.9416041
4878,1.9607205
4879,1.8295392
4880,1.9538252
4881,1.8405739
4882,1.9513232
4883,1.8261769
4884,1.9444131
4885,1.838413
4886,1.7312273
4887,1.9044127
4888,1.7264271
4889,1.8897939
4890,1.7285554
4891,1.9135009
4892,1.7242458
4893,1.8927215
4894,1.9542967
4895,1.8004681
4896,1.948451
4897,1.8118632
4898,1.945183
4899,1.7982572
4900,1.9393474
4901,1.8111641
4902,1.733507
4903,1.9822906
4904,1.7298746
4905,1.9550173
4906,1.7326527
4907,1.9947779
4908,1.7277861
4909,1.9679865
4910,1.9420807
4911,1.8251739
4912,1.9350644
4913,1.836371
4914,1.9328272
4915,1.8231422
4916,1.9255366
4917,1.8343885
4918,1.7262558
4919,1.9272226
4920,1.7226524
4921,1.8994524
4922,1.723861
4923,1.9406521
4924,1.7205776
4925,1.9128628
4926,1.9453028
4927,1.936884
4928,1.9151589
4929,1.8308455
4930,1.9090048
4931,1.824389
4932,1.9125453
4933,1.8363587
4934,1.9065322
4935,1.8299545
4936,1.9824619
4937,2.0453591
4938,1.9610385
4939,2.0681796
4940,1.9959271
4941,2.018262
4942,1.9743527
4943,2.0342603
4944,1.9025807
4945,1.8174694
4946,1.9033968
4947,1.8105372
4948,1.9013262
4949,1.8236539
4950,1.896887
4951,1.8169118
4952,1.9386401
4953,2.0959265
4954,1.9123381
4955,2.1258326
4956,1.9529488
4957,2.0609741
4958,1.9300796
4959,2.0892446
4960,1.8409702
4961,1.8349053
4962,1.8452417
4963,1.8389417
4964,2.010086
4965,1.9914993
4966,1.9882791
4967,2.0071056
4968,2.0234528
4969,1.960209
4970,2.0034316
4971,1.9773048
4972,1.8287641
4973,1.8955798
4974,1.8224782
4975,1.8328838
4976,1.8269886
4977,1.9666443
4978,2.0261405
4979,1.9450889
4980,2.0533934
4981,1.9814655
4982,1.9964283
4983,1.9595059
4984,2.0197127
4985,2.0883338
4986,2.0314527
4987,2.1107607
4988,2.0698638
4989,2.0352628
4990,1.9647515
4991,2.0717082
4992,2.0021248
4993,2.1331558
4994,2.1095812
4995,2.1511972
4996,2.1454804
4997,2.0940516
4998,2.0393078
4999,2.1171825
5000,2.0780482
5001,1.9725715
5002,1.8963146
5003,2.0125813
5004,1.933568
5005,1.9107217
5006,1.8327839
5007,1.9465531
5008,1.8662378
5009,2.0513453
5010,1.9701078
5011,2.0773199
5012,2.0066473
5013,1.9863796
5014,1.9022108
5015,2.0275378
5016,1.9382281
5017,1.9121903
5018,1.8034507
5019,1.9210223
5020,1.7964052
5021,1.9043158
5022,1.8101939
5023,1.9131482
5024,1.8033963
5025,1.8838267
5026,2.1564887
5027,1.8564714
5028,2.15423
5029,1.9035162
5030,2.1195638
5031,1.8753883
5032,2.1474993
5033,1.9296646
5034,1.7892476
5035,1.9365246
5036,1.7854923
5037,1.9218078
5038,1.7963116
5039,1.9282775
5040,1.7891021
5041,1.8375732
5042,2.1430755
5043,1.8184695
5044,2.126137
5045,1.8480582
5046,2.1381366
5047,1.8290513
5048,2.1266026
5049,1.8966246
5050,1.815942
5051,1.9052627
5052,1.8092872
5053,1.8212047
5054,1.8972993
5055,1.8150107
5056,1.9221534
5057,2.0829098
5058,1.8959304
5059,2.1130893
5060,1.9376596
5061,2.0472949
5062,1.9150844
5063,2.076257
5064,1.913323
5065,1.802936
5066,1.9195747
5067,1.7966318
5068,1.9045163
5069,1.8095005
5070,1.9109247
5071,1.8045068
5072,1.8678662
5073,2.1315234
5074,1.8402427
5075,2.1218667
5076,1.888832
5077,2.1063795
5078,1.8607596
5079,2.1151714
5080,2.1672852
5081,2.1760938
5082,2.181791
5083,2.1366744
5084,2.1157482
5085,2.152802
5086,2.1513798
5087,2.1980164
5088,2.2167032
5089,2.1682146
5090,2.1852412
5091,2.1006837
5092,2.045601
5093,2.1217384
5094,2.0852315
5095,2.0600598
5096,1.974191
5097,2.0836372
5098,2.012721
5099,2.1378896
5100,2.1219132
5101,2.154618
5102,2.1554306
5103,2.106301
5104,2.0530496
5105,2.1232722
5106,2.0923443
5107,1.8491348
5108,1.8434649
5109,1.8528267
5110,1.8481065
5111,2.0080082
5112,1.9172733
5113,2.0168214
5114,1.9435874
5115,1.9871244
5116,1.8651047
5117,2.011436
5118,1.8967825
5119,1.8374473
5120,1.8315694
5121,1.8423712
5122,1.8367937
5123,1.9963107
5124,1.962558
5125,1.9745301
5126,1.9856348
5127,2.0082788
5128,1.9269056
5129,1.9889036
5130,1.9479883
5131,1.8598309
5132,1.9602358
5133,1.8115516
5134,1.9920268
5135,1.8447739
5136,1.9230862
5137,1.7573056
5138,1.9604044
5139,1.7903563
5140,2.0154245
5141,1.8764324
5142,2.0030704
5143,1.9089043
5144,1.9954187
5145,1.8234311
5146,2.0128055
5147,1.8569077
5148,1.8523345
5149,1.781678
5150,1.8841017
5151,1.8061165
5152,1.7947545
5153,1.7376337
5154,1.8256445
5155,1.7569822
5156,1.9197193
5157,1.8365629
5158,1.9590235
5159,1.8713287
5160,1.8573134
5161,1.7798214
5162,1.8927723
5163,1.8098377
5164,1.7377818
5165,1.7003164
5166,1.768739
5167,1.7154902
5168,1.6916717
5169,1.6735609
5170,1.7138222
5171,1.6803607
5172,1.7987058
5173,1.7332835
5174,1.8298669
5175,1.7551122
5176,1.7421471
5177,1.6940274
5178,1.7711669
5179,1.7107759
5180,1.8262128
5181,1.8215144
5182,1.8321316
5183,1.8277959
5184,1.9530145
5185,2.0134697
5186,1.9306109
5187,2.0416853
5188,1.9678155
5189,1.9759917
5190,1.9463267
5191,2.0069942
5192,1.8165712
5193,1.8116903
5194,1.823552
5195,1.8186812
5196,1.9081286
5197,2.0706568
5198,1.88185
5199,2.1002276
5200,1.9240874
5201,2.0358577
5202,1.9017292
5203,2.0650673
5204,1.8338833
5205,1.9827787
5206,1.9339122
5207,1.962085
5208,1.9662744
5209,1.996588
5210,1.8882021
5211,1.9766533
5212,1.92005
5213,1.8291441
5214,1.8245534
5215,1.939816
5216,2.0009394
5217,1.9173265
5218,2.02991
5219,1.9549464
5220,1.9562489
5221,1.9331223
5222,1.9948208
5223,2.0014546
5224,1.9063957
5225,2.0415964
5226,1.9419687
5227,1.9315299
5228,1.8412647
5229,1.9733357
5230,1.8750404
5231,2.0661533
5232,1.9802645
5233,2.0894628
5234,2.0205262
5235,2.0163248
5236,1.9099151
5237,2.0485575
5238,1.948092
5239,1.8657749
5240,1.7833022
5241,1.90381
5242,1.8143368
5243,1.8007979
5244,1.7318919
5245,1.8356998
5246,1.7577976
5247,1.7477808
5248,1.9436889
5249,1.8444467
5250,1.9859143
5251,1.8785747
5252,1.8729817
5253,1.7878907
5254,1.9115562
5255,1.817074
5256,1.7950128
5257,1.7610475
5258,1.7754178
5259,1.9285699
5260,1.9199115
5261,1.9165149
5262,1.9079678
5263,1.9113202
5264,1.9027959
5265,1.899661
5266,1.8914852
5267,1.880557
5268,1.8947117
5269,1.8868098
5270,1.8834366
5271,1.8756237
5272,1.8375294
5273,1.8789986
5274,1.8410903
5275,1.8711998
5276,1.8678352
5277,1.8600445
5278,1.8724204
5279,1.8644013
5280,1.8532355
5281,1.8566446
5282,1.8528603
5283,1.8446401
5284,1.8451855
5285,1.9414357
5286,1.7878935
5287,1.9470253
5288,1.7904961
5289,1.933489
5290,1.7906479
5291,1.9388349
5292,1.7945385
5293,1.7996038
5294,2.1045098
5295,1.7811872
5296,2.0812814
5297,1.810055
5298,2.110182
5299,1.7916067
5300,2.0887911
5301,1.946273
5302,1.7941927
5303,1.941201
5304,1.7984011
5305,1.9364276
5306,1.7986073
5307,1.9313176
5308,1.802776
5309,1.7623203
5310,2.0569408
5311,1.7434242
5312,2.0321712
5313,1.7731862
5314,2.0654995
5315,1.7543551
5316,2.0412004
5317,1.9254755
5318,1.7942786
5319,1.9303505
5320,1.7981802
5321,1.9164735
5322,1.7990488
5323,1.9196892
5324,1.801264
5325,1.8214455
5326,2.1097858
5327,1.8027742
5328,2.0930383
5329,1.8333905
5330,2.1054287
5331,1.8150492
5332,2.09255
5333,1.9253672
5334,1.8022444
5335,1.9201014
5336,1.8080215
5337,1.9140439
5338,1.80634
5339,1.9086196
5340,1.8115838
5341,1.7840539
5342,2.0727687
5343,1.765207
5344,2.0489044
5345,1.795704
5346,2.0756521
5347,1.7761838
5348,2.0556703
5349,2.2384593
5350,2.2680125
5351,2.205662
5352,2.2294526
5353,2.2991076
5354,2.325968
5355,2.2602377
5356,2.2917147
5357,2.1730003
5358,2.1947522
5359,2.1415763
5360,2.1279962
5361,2.161873
5362,2.221623
5363,2.2527187
5364,2.1847415
5365,2.213983
5366,1.9358814
5367,1.8030889
5368,1.9297425
5369,1.8101267
5370,1.9254534
5371,1.8094763
5372,1.9191891
5373,1.8133454
5374,1.7333922
5375,2.0059404
5376,1.7286777
5377,1.9795512
5378,1.7364167
5379,2.0162401
5380,1.7293395
5381,1.989895
5382,1.9226267
5383,1.8212456
5384,1.91498
5385,1.8327088
5386,1.9119935
5387,1.8196652
5388,1.904347
5389,1.8312479
5390,1.7239747
5391,1.9530404
5392,1.7192593
5393,1.9262257
5394,1.7244601
5395,1.9631985
5396,1.7225505
5397,1.9364326
5398,1.9145542
5399,1.8133019
5400,1.9082634
5401,1.8174596
5402,1.9032041
5403,1.8162544
5404,1.8971097
5405,1.8211138
5406,1.7457784
5407,2.0245478
5408,1.732175
5409,1.9998362
5410,1.7571986
5411,2.0318005
5412,1.7415745
5413,2.007563
5414,1.9009484
5415,1.8217012
5416,1.8933058
5417,1.8288357
5418,1.8897418
5419,1.8253422
5420,1.8827498
5421,1.8294802
5422,1.7280941
5423,1.9734782
5424,1.7265748
5425,1.946827
5426,1.7353411
5427,1.9826988
5428,1.7316717
5429,1.9562232
5430,2.3119495
5431,2.2865055
5432,2.298999
5433,2.2466502
5434,2.2829425
5435,2.3144372
5436,2.310931
5437,2.3182566
5438,1.9067323
5439,1.8068856
5440,1.9084918
5441,1.8049102
5442,1.8141432
5443,1.8103987
5444,1.8540223
5445,2.098887
5446,1.8266339
5447,2.0891798
5448,1.8756187
5449,2.0941713
5450,1.8483286
5451,2.0843003
5452,1.9024369
5453,1.8103018
5454,1.8967426
5455,1.8145747
5456,1.88983
5457,1.812199
5458,1.8839295
5459,1.8162336
5460,1.8081208
5461,2.0750892
5462,1.7900308
5463,2.0584366
5464,1.8234516
5465,2.073153
5466,1.8070972
5467,2.0577152
5468,1.821266
5469,1.8161464
5470,1.8279514
5471,1.8218546
5472,1.8953514
5473,2.0599706
5474,1.8716667
5475,2.079956
5476,1.9137537
5477,2.0248735
5478,1.8944488
5479,2.0557451
5480,1.8119758
5481,1.8161144
5482,1.8124119
5483,1.8145343
5484,1.8478441
5485,2.0696514
5486,1.8235576
5487,2.0585272
5488,1.8711087
5489,2.0654216
5490,1.8469089
5491,2.05491
5492,2.1086466
5493,2.0603828
5494,2.1284604
5495,2.1011848
5496,2.0721576
5497,1.9879609
5498,2.0940957
5499,2.0275605
5500,2.1506398
5501,2.175233
5502,2.1153123
5503,2.0848713
5504,2.1394756
5505,2.0268471
5506,1.915365
5507,2.0543635
5508,1.9544054
5509,1.9536879
5510,1.8470399
5511,1.995243
5512,1.8825629
5513,2.0795903
5514,1.9993157
5515,2.1032183
5516,2.0764778
5517,2.0334115
5518,1.9225383
5519,2.0640435
5520,1.9898214
5521,1.8911263
5522,1.8192657
5523,1.8851407
5524,1.8239433
5525,1.8780216
5526,1.8204465
5527,1.8725314
5528,1.824245
5529,1.7733376
5530,2.038753
5531,1.7565333
5532,2.0147593
5533,1.7903309
5534,2.041396
5535,1.7735895
5536,2.0221932
5537,1.878334
5538,1.8279521
5539,1.8713773
5540,1.8304498
5541,1.8659823
5542,1.8274369
5543,1.8588437
5544,1.8301098
5545,1.7465749
5546,1.9906352
5547,1.7405362
5548,1.9655092
5549,1.757591
5550,1.9982646
5551,1.7518396
5552,1.9741551
5553,1.8197608
5554,1.8593403
5555,1.822966
5556,1.8182371
5557,1.8212277
5558,1.8071266
5559,2.0418224
5560,1.7902876
5561,2.0242786
5562,1.8236542
5563,2.0431795
5564,1.8078533
5565,2.0265925
5566,1.8515735
5567,1.8259468
5568,1.8439946
5569,1.8269732
5570,1.8223907
5571,1.8299401
5572,1.8229284
5573,1.7737668
5574,2.004977
5575,1.7636229
5576,1.9818306
5577,1.7916679
5578,2.0083356
5579,1.7765789
5580,1.9891819
5581,2.2065306
5582,2.243071
5583,2.1669471
5584,2.20282
5585,2.3030736
5586,2.325304
5587,2.263198
5588,2.318837
5589,2.128815
5590,2.1504443
5591,2.1624427
5592,2.091476
5593,2.0674255
5594,2.121474
5595,2.1461167
5596,2.2202566
5597,2.2885575
5598,2.1773334
5599,2.2450848
5600,1.2633873
5601,1.2623504
5602,1.1986706
5603,1.265087
5604,1.2662499
5605,1.2038802
5606,1.2691698
5607,1.2691808
5608,1.2767559
5609,1.2700357
5610,1.273033
5611,1.2772626
5612,1.2777749
5613,1.305727
5614,1.2844543
5615,1.2919711
5616,1.2925301
5617,1.285112
5618,1.2860181
5619,1.2933701
5620,1.2942836
5621,1.299614
5622,1.3005271
5623,1.3068563
5624,1.3080375
5625,1.3015162
5626,1.3025198
5627,1.3092113
5628,1.3102242
5629,1.3379261
5630,1.3384513
5631,1.3446702
5632,1.3950319
5633,1.3457009
5634,1.3477448
5635,1.391456
5636,1.3516836
5637,1.3884236
5638,1.3495696
5639,1.3924215
5640,1.3510431
5641,1.3535529
5642,1.3895023
5643,1.3552331
5644,1.358195
5645,1.3743757
5646,1.4218262
5647,1.3530772
5648,1.3847471
5649,1.3552268
5650,1.3853644
5651,1.355896
5652,1.3815548
5653,1.3582082
5654,1.3821989
5655,1.3572246
5656,1.3863221
5657,1.3591405
5658,1.3605272
5659,1.3830284
5660,1.362868
5661,1.3586342
5662,1.3782983
5663,1.3611251
5664,1.3789817
5665,1.3607814
5666,1.3751398
5667,1.3632458
5668,1.3778011
5669,1.3635728
5670,1.3799208
5671,1.3659058
5672,1.3822775
5673,1.3658533
5674,1.3807614
5675,1.3683325
5676,1.3837197
5677,1.2013716
5678,1.2673486
5679,1.2045524
5680,1.2694266
5681,1.206623
5682,1.2717433
5683,1.2096484
5684,1.274212
5685,1.2080315
5686,1.2712934
5687,1.2150415
5688,1.2720062
5689,1.214392
5690,1.2763324
5691,1.2213013
5692,1.2786329
5693,1.2119535
5694,1.2760568
5695,1.2172954
5696,1.2786094
5697,1.2197024
5698,1.2800838
5699,1.2264367
5700,1.2831099
5701,1.2230953
5702,1.2810836
5703,1.2286003
5704,1.2837204
5705,1.2324058
5706,1.285812
5707,1.2378515
5708,1.2887236
5709,1.7165107
5710,1.8424723
5711,1.7707015
5712,1.2334236
5713,1.2714907
5714,1.258069
5715,1.2710949
5716,1.2359722
5717,1.2792853
5718,1.2598774
5719,1.2785988
5720,1.9735547
5721,2.1053703
5722,1.896146
5723,2.0227165
5724,1.2789943
5725,1.2719167
5726,1.3025446
5727,1.274051
5728,1.2891781
5729,1.2789354
5730,1.3146787
5731,1.2802448
5732,1.2409844
5733,1.285517
5734,1.2645022
5735,1.2859533
5736,1.2496613
5737,1.2909963
5738,1.2709284
5739,1.2922916
5740,1.8242608
5741,1.945013
5742,1.7675278
5743,1.8748235
5744,1.2933394
5745,1.2864674
5746,1.3244089
5747,1.2874514
5748,1.2987139
5749,1.2931793
5750,1.3290734
5751,1.2943687
5752,1.227928
5753,1.2867372
5754,1.2351677
5755,1.2877423
5756,1.2369964
5757,1.2951962
5758,1.2442176
5759,1.2960095
5760,1.2424736
5761,1.2905824
5762,1.2508031
5763,1.2934502
5764,1.252812
5765,1.2967968
5766,1.2629339
5767,1.2984762
5768,1.2471763
5769,1.3034984
5770,1.2546437
5771,1.3045075
5772,1.2582402
5773,1.3110371
5774,1.2672547
5775,1.3118408
5776,1.2649142
5777,1.3051254
5778,1.2749286
5779,1.3056448
5780,1.2774729
5781,1.3126892
5782,1.2872355
5783,1.3152956
5784,1.2605565
5785,1.2960368
5786,1.2810011
5787,1.2983695
5788,1.2728436
5789,1.3010427
5790,1.2927954
5791,1.3036852
5792,1.8170146
5793,1.7715988
5794,1.3067751
5795,1.2993517
5796,1.3366771
5797,1.3012327
5798,1.3168825
5799,1.3068836
5800,1.3455231
5801,1.3117464
5802,1.2848815
5803,1.3067083
5804,1.304137
5805,1.3114524
5806,1.2971258
5807,1.3191993
5808,1.3158035
5809,1.3232056
5810,1.761022
5811,1.6845508
5812,1.7558372
5813,1.328887
5814,1.3174047
5815,1.3561313
5816,1.3225228
5817,1.3408071
5818,1.3277253
5819,1.3683335
5820,1.3335496
5821,1.3393114
5822,1.3404682
5823,1.3465846
5824,1.3471911
5825,1.3419647
5826,1.3451381
5827,1.3481572
5828,1.3491434
5829,1.3524067
5830,1.3536394
5831,1.356729
5832,1.3581125
5833,1.3546289
5834,1.3555882
5835,1.3594369
5836,1.3607811
5837,1.348225
5838,1.350792
5839,1.3513247
5840,1.3544453
5841,1.3535062
5842,1.3560492
5843,1.3573648
5844,1.3600954
5845,1.3566016
5846,1.3579307
5847,1.3623158
5848,1.3641049
5849,1.3609345
5850,1.3639789
5851,1.365903
5852,1.3675942
5853,1.3610511
5854,1.3627027
5855,1.3650348
5856,1.3669416
5857,1.3641576
5858,1.3681216
5859,1.3703666
5860,1.3707193
5861,1.373089
5862,1.3724601
5863,1.3755078
5864,1.3685131
5865,1.3707857
5866,1.3727497
5867,1.3754667
5868,1.3122797
5869,1.3186615
5870,1.3245097
5871,1.3285533
5872,1.313388
5873,1.3145981
5874,1.3198941
5875,1.3213185
5876,1.3158854
5877,1.3170007
5878,1.3230176
5879,1.3247005
5880,1.3264351
5881,1.3283273
5882,1.330834
5883,1.3345921
5884,1.3311473
5885,1.3363222
5886,1.3406218
5887,1.3466904
5888,1.333159
5889,1.3348186
5890,1.3376297
5891,1.3362397
5892,1.3401755
5893,1.338398
5894,1.3437908
5895,1.3436588
5896,1.3498524
5897,1.3364593
5898,1.3428459
5899,1.3437891
5900,1.3505905
5901,1.3495685
5902,1.3560815
5903,1.3578012
5904,1.3646345
5905,1.3506073
5906,1.3577706
5907,1.3560039
5908,1.3627932
5909,1.3651847
5910,1.3722544
5911,1.3702629
5912,1.3777913
5913,1.3596807
5914,1.3741847
5915,1.358377
5916,1.3736311
5917,1.3610278
5918,1.3760144
5919,1.4187025
5920,1.4150857
5921,1.4154488
5922,1.3597466
5923,1.3754102
5924,1.3623956
5925,1.3778172
5926,1.3609924
5927,1.3771267
5928,1.3637385
5929,1.3795348
5930,1.411651
5931,1.4120364
5932,1.4081862
5933,1.4085801
5934,1.3622926
5935,1.376709
5936,1.3648299
5937,1.3793672
5938,1.3636775
5939,1.3784392
5940,1.3663244
5941,1.3809794
5942,1.4189855
5943,1.4156982
5944,1.3674686
5945,1.3823128
5946,1.3701748
5947,1.3852736
5948,1.3688734
5949,1.3838857
5950,1.3716692
5951,1.3867798
5952,1.3650544
5953,1.3801986
5954,1.3677213
5955,1.3826436
5956,1.3664854
5957,1.3819126
5958,1.3692452
5959,1.3843493
5960,1.4123098
5961,1.4088825
5962,1.4091649
5963,1.3703814
5964,1.3854693
5965,1.3730863
5966,1.3883324
5967,1.3719823
5968,1.387099
5969,1.3746732
5970,1.3899609
5971,1.359557
5972,1.376223
5973,1.3608027
5974,1.3778558
5975,1.4042823
5976,1.4011
5977,1.4507724
5978,1.3621538
5979,1.3786682
5980,1.3650094
5981,1.3811142
5982,1.3633674
5983,1.3804164
5984,1.366226
5985,1.3828828
5986,1.4047039
5987,1.4050702
5988,1.4012786
5989,1.449881
5990,1.4016196
5991,1.3619066
5992,1.3795246
5993,1.3643787
5994,1.3819648
5995,1.3984513
5996,1.4478039
5997,1.3964962
5998,1.4457524
5999,1.3960073
6000,1.4447905
6001,1.3645262
6002,1.3822415
6003,1.367318
6004,1.3848093
6005,1.3659751
6006,1.3840142
6007,1.3683095
6008,1.3866978
6009,1.3980094
6010,1.4470227
6011,1.3981695
6012,1.395593
6013,1.4439106
6014,1.3950114
6015,1.4431899
6016,1.3677816
6017,1.3835609
6018,1.3705587
6019,1.3860575
6020,1.3690271
6021,1.3853595
6022,1.3718084
6023,1.387887
6024,1.4053905
6025,1.4057075
6026,1.4019281
6027,1.402223
6028,1.3733467
6029,1.3888342
6030,1.3762101
6031,1.3916886
6032,1.3746728
6033,1.3906724
6034,1.3778377
6035,1.3935702
6036,1.4024506
6037,1.3703067
6038,1.3873596
6039,1.3731189
6040,1.3898879
6041,1.3713042
6042,1.3892596
6043,1.3745581
6044,1.3918148
6045,1.3985065
6046,1.3988028
6047,1.3951902
6048,1.3959444
6049,1.3762381
6050,1.3926123
6051,1.3793834
6052,1.3955477
6053,1.3777221
6054,1.3945388
6055,1.3809048
6056,1.3975167
6057,1.3990918
6058,1.3980757
6059,1.4002051
6060,1.3182964
6061,1.2797812
6062,1.3202454
6063,1.3286197
6064,1.294793
6065,1.3332918
6066,1.2898626
6067,1.324566
6068,1.2997162
6069,1.3289155
6070,1.3019243
6071,1.3380454
6072,1.3119619
6073,1.3429182
6074,1.3413417
6075,1.3126488
6076,1.3464385
6077,1.3528308
6078,1.3304373
6079,1.3588051
6080,1.3185295
6081,1.351465
6082,1.3249317
6083,1.3564422
6084,1.3364226
6085,1.3646064
6086,1.342878
6087,1.369815
6088,1.5992402
6089,1.5912635
6090,1.309954
6091,1.3335884
6092,1.3276366
6093,1.3376242
6094,1.3226124
6095,1.3476797
6096,1.340021
6097,1.3521643
6098,1.6710783
6099,1.7409492
6100,1.6596677
6101,1.7259098
6102,1.3525355
6103,1.3413935
6104,1.3802731
6105,1.3454064
6106,1.3643364
6107,1.3563607
6108,1.3913013
6109,1.3607364
6110,1.5853943
6111,1.3351587
6112,1.3613693
6113,1.3516216
6114,1.3664349
6115,1.350272
6116,1.3750958
6117,1.362554
6118,1.3804713
6119,1.6496409
6120,1.7128267
6121,1.6416707
6122,1.7022468
6123,1.3756182
6124,1.3715488
6125,1.4017944
6126,1.3760707
6127,1.3863977
6128,1.3858784
6129,1.4126986
6130,1.3932059
6131,1.362305
6132,1.3478332
6133,1.3685261
6134,1.3711622
6135,1.3775787
6136,1.3543886
6137,1.3745952
6138,1.3616654
6139,1.3806182
6140,1.3728375
6141,1.3838315
6142,1.3803648
6143,1.390441
6144,1.3790302
6145,1.385869
6146,1.385389
6147,1.3934093
6148,1.391632
6149,1.3928146
6150,1.3990035
6151,1.40022
6152,1.4102709
6153,1.4013467
6154,1.4180568
6155,1.409489
6156,1.3689702
6157,1.3871989
